SourceIP,DestinationIP,SourcePort,DestinationPort,TimeStamp,Duration,FlowBytesSent,FlowSentRate,FlowBytesReceived,FlowReceivedRate,PacketLengthVariance,PacketLengthStandardDeviation,PacketLengthMean,PacketLengthMedian,PacketLengthMode,PacketLengthSkewFromMedian,PacketLengthSkewFromMode,PacketLengthCoefficientofVariation,PacketTimeVariance,PacketTimeStandardDeviation,PacketTimeMean,PacketTimeMedian,PacketTimeMode,PacketTimeSkewFromMedian,PacketTimeSkewFromMode,PacketTimeCoefficientofVariation,ResponseTimeTimeVariance,ResponseTimeTimeStandardDeviation,ResponseTimeTimeMean,ResponseTimeTimeMedian,ResponseTimeTimeMode,ResponseTimeTimeSkewFromMedian,ResponseTimeTimeSkewFromMode,ResponseTimeTimeCoefficientofVariation
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.372419072,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.372508160,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.392355840,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.453690112,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.552898048,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.557899008,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558029824,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558083072,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558116864,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558150912,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558182912,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558216192,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558245888,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558275840,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558304000,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558337024,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558369024,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.558398976,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.572398848,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.575904000,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.578579968,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.578579968,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.581932032,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
192.168.250.79,1.1.1.1,45895,443,2024-03-24 22:32:01.683758848,24.069306,3039,126.2603915542891,2195,91.19498501535524,10831.516042780751,104.07456962572918,89.38235294117646,55.0,55,4.063643287404287,4.063643287404287,1.1643749151940745,0.031368470915766465,0.17711146466495742,0.10408451977898092,0.03726303577423096,0.0,2.9974131473050427,2.9974131473050427,1.7016119692058542,0.041496385420048375,0.20370661604387907,0.12285619974136353,0.035194993019104004,0.0,2.609032754255184,2.609032754255184,1.6580898356999614
1.1.1.1,192.168.250.79,443,45895,2024-03-24 22:32:01.704574208,24.068145,3938,163.61875832142442,2659,110.47797825715276,25468.755793226384,159.5893348354657,115.82352941176471,66.0,66,5.028736658176014,5.028736658176014,1.3778662733382006,0.001657181523814716,0.04070849449211695,0.025962226531084848,0.02119886875152588,0.0,4.553386647458988,4.553386647458988,1.5679893418762154,0.0022911973373226356,0.04786645315168689,0.029389848311742146,0.020863056182861328,0.0,3.908604164569317,3.908604164569317,1.6286730249152994
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:01.746931968,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:01.747019008,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.801155072,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.801351168,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:01.805565184,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:01.805565184,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.820802048,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.820802048,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.838468096,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.838598912,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.838659072,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.844520192,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:01.854033920,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.857059840,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.859344128,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.859344128,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.862419968,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
31.13.80.53,192.168.250.79,443,45905,2024-03-24 22:32:01.881930240,3.915488,17339,4428.3113624661855,13091,3343.389125442346,139068.91187122735,372.91944421178596,244.2112676056338,127.0,54,2.618949081147498,2.618949081147498,1.527036192343088,0.0001986229852430231,0.014093366710726826,0.0075105747706453565,0.0020051002502441406,0.0,3.1676809093680545,3.1676809093680545,1.8764697964009263,0.00022269865645338838,0.014923091383938797,0.007712602615356445,0.0021070241928100586,0.0,3.1305112982812067,3.1305112982812067,1.9348969638634899
52.182.143.209,192.168.250.79,443,45903,2024-03-24 22:32:01.905566976,13.661804,8854,648.0842500741484,8854,648.0842500741484,269105.2184615383,518.7535238063817,340.53846153846155,134.5,54,1.8697595129504725,1.8697595129504725,1.5233331397070167,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888,0.0012181919129303565,0.034902606105137145,0.02789475367619441,0.00863194465637207,0.0,1.2854032504029471,1.2854032504029471,1.2512247467853888
192.168.250.79,31.13.80.53,45905,443,2024-03-24 22:32:01.933031168,3.873137,11958,3087.419835652599,10110,2610.287216796101,22368.37911392406,149.56062019771133,149.475,126.0,54,3.2324400087928717,3.2324400087928717,1.000572806139564,0.002126064328791834,0.046109265107913334,0.0094977468252182,8.952617645263672e-05,3.0040740966796875e-05,7.7931461320273625,7.7931461320273625,4.854758287037623,0.0024223867990645514,0.04921774882158418,0.010670665332249233,8.058547973632812e-05,3.0040740966796875e-05,7.2906871070219905,7.2906871070219905,4.612434865971918
192.168.250.79,52.182.143.209,45903,443,2024-03-24 22:32:01.948169984,13.764766,9313,676.5825150968785,9313,676.5825150968785,126616.12315270936,355.831593809079,321.13793103448273,132.0,54,0.8660311792649615,0.866031179264962,1.1080335252296027,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775,0.008049140372238634,0.0897170015785115,0.028334987574610216,0.0008800029754638672,5.7220458984375e-05,4.56396311397187,4.56396311397187,3.166297544414775
192.168.250.79,52.3.106.226,44032,443,2024-03-24 22:32:02.010153984,15.852303,1611,101.62561237947573,1611,101.62561237947573,5512.495833333334,74.2461839647893,100.6875,54.0,54,2.14843940116195,2.14843940116195,0.7373922678067217,0.0011602365674576733,0.034062245484666354,0.02741512656211853,0.012763500213623047,0.00020599365234375,1.8971525727756904,1.8971525727756904,1.2424617266488431,0.0011602365674576733,0.034062245484666354,0.02741512656211853,0.012763500213623047,0.00020599365234375,1.8971525727756904,1.8971525727756904,1.2424617266488431
52.3.106.226,192.168.250.79,443,44032,2024-03-24 22:32:02.061335040,15.85596,8111,511.54266282205555,8111,511.54266282205555,295602.5958333333,543.6934759893053,506.9375,292.0,54,1.0408216514743498,1.0408216514743498,1.0725059321697552,0.0004086389470472795,0.020214819985527436,0.01652500033378601,0.007710456848144531,0.0,0.9230116870743388,0.9230116870743388,1.223287115111123,0.0004086389470472795,0.020214819985527436,0.01652500033378601,0.007710456848144531,0.0,0.9230116870743388,0.9230116870743388,1.223287115111123
192.168.250.79,52.3.106.226,44032,443,2024-03-24 22:32:02.102996224,15.852303,1611,101.62561237947573,1611,101.62561237947573,5512.495833333334,74.2461839647893,100.6875,54.0,54,2.14843940116195,2.14843940116195,0.7373922678067217,0.0011602365674576733,0.034062245484666354,0.02741512656211853,0.012763500213623047,0.00020599365234375,1.8971525727756904,1.8971525727756904,1.2424617266488431,0.0011602365674576733,0.034062245484666354,0.02741512656211853,0.012763500213623047,0.00020599365234375,1.8971525727756904,1.8971525727756904,1.2424617266488431
192.168.250.79,192.168.250.174,41527,8009,2024-03-24 22:32:02.461530880,21.465263,1182,55.065712448992585,1090,50.7797179098155,3051.272727272727,55.238326615428235,107.45454545454545,92.0,54,0.09905255235550871,0.09905255235550871,0.5140622612264895,0.04608390117299863,0.2146716124060157,0.16555107723582874,0.031939029693603516,4.792213439941406e-05,0.827789048617942,0.827789048617942,1.2967092452090445,0.047856509771845086,0.2187613077576679,0.18210139274597167,0.03853750228881836,0.00017499923706054688,0.664727804268644,0.664727804268644,1.2013159507397957
192.168.250.174,192.168.250.79,8009,41527,2024-03-24 22:32:02.481046016,22.060258,15268,692.1043262504002,820,37.170916133437785,66682.90158730162,258.2303266219938,424.1111111111111,413.0,164,0.4278222175221458,0.4278222175221459,0.6088742309661893,0.0019560153790978674,0.044226862641361615,0.015425960222880045,0.0,0.0,4.408798820097907,4.408798820097907,2.867041143783295,0.0017696405359572509,0.042067095644425595,0.039546871185302736,0.019515037536621094,0.016911029815673828,2.15524917554736,2.15524917554736,1.0637275309926284
192.168.250.79,142.251.32.65,45800,443,2024-03-24 22:32:02.522838016,0.0,55,inf,55,inf,,,55.0,55.0,55,,,,,,0.04179215431213379,0.04179215431213379,0.04179215431213379,,,,,,0.04179215431213379,0.04179215431213379,0.04179215431213379,,,
